"City","Title","Property_Type","Location_Detail","Bed_Info","Price_Per_Night_USD","Currency","Rating","Date_Range","Airbnb_ID","Link"
"London","Private room in Hackney","Private Room","Gorgeous single near the park","1 single bed","84","$","4.78","May 13 – 19","50432610","https://www.airbnb.com/rooms/50432610"
"London","Private room in Waltham Forest","Private Room","Elegant bijou with amazing views of the park","1 single bed","44","$","4.8","Jul 1 – 6","40908328","https://www.airbnb.com/rooms/40908328"
"London","Private room in Wandsworth","Private Room","Hidden Gem in the heart of south London","1 single bed","59","$","4.78","May 21 – 26","50996686","https://www.airbnb.com/rooms/50996686"
"London","Condo in Camden","Other","Cosy and quiet mini studio in Highgate Village","1 single bed","114","$","4.88","Jun 1 – 6","671492377535133412","https://www.airbnb.com/rooms/671492377535133412"
"London","Apartment in Queen's Park","Apartment","Lovely studio flat in Queens Park","1 double bed","99","$","4.19","Jul 9 – 14","11196765","https://www.airbnb.com/rooms/11196765"
"London","Condo in London","Other","Stunning Kensington Studio","1 bed","200","$","4.7","May 7 – 12","32322156","https://www.airbnb.com/rooms/32322156"
"London","Private room in Whitechapel","Private Room","Beautiful Cozy Room in Family Home","1 double bed","98","$","4.75","Sep 3 – 8","5010335","https://www.airbnb.com/rooms/5010335"
"London","Guesthouse in London","House","Cosy garden studio in excellent location","1 bed","80","$","4.42","Jan 1 – 7","585924291792988697","https://www.airbnb.com/rooms/585924291792988697"
"London","Private room in Camden","Private Room","","1 double bed","79","$","4.35","May 7 – 12","733329174468462299","https://www.airbnb.com/rooms/733329174468462299"
"London","Private room in Islington","Private Room","","1 bed","55","$","4.83","Jun 17 – 22","6719586","https://www.airbnb.com/rooms/6719586"
"London","Private room in London","Private Room","Single room (No.7) in Wembley","1 single bed","31","$","4.46","May 1 – 8","49393970","https://www.airbnb.com/rooms/49393970"
"London","Private room in Norland","Private Room","Bright Room in the Nottinghill","1 bed","79","$","5","May 12 – 19","732543195617392955","https://www.airbnb.com/rooms/732543195617392955"
"London","Private room in Covent Garden","Private Room","Single Ensuite 2Q St. Duchy House Central London","1 bed","122","$","4.5","Jul 10 – 15","15265094","https://www.airbnb.com/rooms/15265094"
"London","Private room in Stratford and New Town","Private Room","Private room in Stratford","1 double bed","86","$","4.81","Jul 16 – 21","53246836","https://www.airbnb.com/rooms/53246836"
"London","Private room in Haggerston","Private Room","","1 double bed","68","$","4.9","May 7 – 12","707023219953318830","https://www.airbnb.com/rooms/707023219953318830"
"London","Private room in Wandsworth","Private Room","Hidden Gem in the heart of south London","1 single bed","59","$","4.78","May 21 – 26","50996686","https://www.airbnb.com/rooms/50996686"
"London","Condo in Camden","Other","Cosy and quiet mini studio in Highgate Village","1 single bed","114","$","4.88","Jun 1 – 6","671492377535133412","https://www.airbnb.com/rooms/671492377535133412"
"London","Apartment in Queen's Park","Apartment","Lovely studio flat in Queens Park","1 double bed","99","$","4.19","Jul 9 – 14","11196765","https://www.airbnb.com/rooms/11196765"
"London","Condo in London","Other","Stunning Kensington Studio","1 bed","200","$","4.7","May 7 – 12","32322156","https://www.airbnb.com/rooms/32322156"
"London","Private room in Whitechapel","Private Room","Beautiful Cozy Room in Family Home","1 double bed","98","$","4.75","Sep 3 – 8","5010335","https://www.airbnb.com/rooms/5010335"
"London","Guesthouse in London","House","Cosy garden studio in excellent location","1 bed","80","$","4.42","Jan 1 – 7","585924291792988697","https://www.airbnb.com/rooms/585924291792988697"
"London","Private room in Camden","Private Room","","1 double bed","79","$","4.35","May 7 – 12","733329174468462299","https://www.airbnb.com/rooms/733329174468462299"
"London","Private room in London","Private Room","Lovely Room in Luxury Apartment","1 bed","65","$","4.77","Jul 11 – 17","16209559","https://www.airbnb.com/rooms/16209559"
"London","Private room in Islington","Private Room","","1 bed","55","$","4.83","Jun 17 – 22","6719586","https://www.airbnb.com/rooms/6719586"
"London","Private room in London","Private Room","Single room (No.7) in Wembley","1 single bed","31","$","4.46","May 1 – 8","49393970","https://www.airbnb.com/rooms/49393970"
"London","Private room in Norland","Private Room","Bright Room in the Nottinghill","1 bed","79","$","5","May 12 – 19","732543195617392955","https://www.airbnb.com/rooms/732543195617392955"
"London","Private room in Covent Garden","Private Room","Single Ensuite 2Q St. Duchy House Central London","1 bed","122","$","4.5","Jul 10 – 15","15265094","https://www.airbnb.com/rooms/15265094"
"London","Private room in Paddington","Private Room","Modern studio flat in Little Venice","1 bed","151","$","4.79","Jul 12 – 17","22846749","https://www.airbnb.com/rooms/22846749"
"London","Private room in Stratford and New Town","Private Room","Private room in Stratford","1 double bed","86","$","4.81","Jul 16 – 21","53246836","https://www.airbnb.com/rooms/53246836"
"London","Private room in Greenwich","Private Room","King size room","1 double bed","43","$","4.7","May 5 – 10","24867030","https://www.airbnb.com/rooms/24867030"
"London","Apartment in London","Apartment","Petite Elegant Kensington Studio","1 bed","148","$","4.6","May 28 – Jun 2","690487604415023989","https://www.airbnb.com/rooms/690487604415023989"
"London","Apartment in Chelsea","Apartment","","1 king bed","211","$","4.81","Jul 20 – 25","770490562535863162","https://www.airbnb.com/rooms/770490562535863162"
"London","Private room in London","Private Room","Spacious  double room in Brockley","1 bed","64","$","4.88","Sep 16 – 21","14736107","https://www.airbnb.com/rooms/14736107"
"London","Private room in London","Private Room","London Eye View","1 double bed","141","$","4.95","Sep 3 – 8","3474515","https://www.airbnb.com/rooms/3474515"
"London","Apartment in London","Apartment","","1 double bed","181","$","4.72","Aug 5 – 10","20532459","https://www.airbnb.com/rooms/20532459"
"London","Private room in London","Private Room","Quiet Mews House","1 double bed","128","$","4.87","May 11 – 16","7085928","https://www.airbnb.com/rooms/7085928"
"London","Apartment in London","Apartment","Fab Fulham Flat, near Chelsea","2 double beds","172","$","4.86","Jan 1 – 7","379060","https://www.airbnb.com/rooms/379060"
"London","Private room in London","Private Room","Double room in heart of Brixton","1 queen bed","85","$","4.96","Sep 2 – 7","12118466","https://www.airbnb.com/rooms/12118466"
"London","Apartment in London","Apartment","","1 double bed","129","$","5","Jul 13 – 20","665721431208478786","https://www.airbnb.com/rooms/665721431208478786"
"London","Apartment in London","Apartment","","1 queen bed","144","$","4.81","May 16 – 21","17172394","https://www.airbnb.com/rooms/17172394"
"London","Private room in London","Private Room","Five minute walk to South Bank","2 beds","110","$","4.61","May 21 – 26","236956","https://www.airbnb.com/rooms/236956"
"London","Condo in London","Other","","1 queen bed","228","$","4.77","Sep 5 – 10","21525006","https://www.airbnb.com/rooms/21525006"
"London","Private room in London","Private Room","Light single room in Victorian House","1 single bed","61","$","4.72","Jun 1 – 6","14388021","https://www.airbnb.com/rooms/14388021"
"London","Private room in London","Private Room","Peaceful studio in Zone 1 London","1 bed","146","$","5","Jun 10 – 15","831310174289837595","https://www.airbnb.com/rooms/831310174289837595"
"London","Private room in Central London","Private Room","","1 double bed","100","$","4.49","May 7 – 12","40457528","https://www.airbnb.com/rooms/40457528"
"London","Condo in London","Other","","2 beds","178","$","4.82","Oct 30 – Nov 4","618066169325753307","https://www.airbnb.com/rooms/618066169325753307"
"London","Private room in London","Private Room","","1 queen bed","77","$","4.75","Aug 1 – 7","12596630","https://www.airbnb.com/rooms/12596630"
"London","Private room in London","Private Room","","1 double bed","118","$","4.93","Jun 23 – 28","46694812","https://www.airbnb.com/rooms/46694812"
"London","Private room in London","Private Room","","1 double bed","100","$","4.93","Jul 1 – 6","50951559","https://www.airbnb.com/rooms/50951559"
"London","Private room in London","Private Room","Beautiful, light and airy loft room getaway","1 queen bed","59","$","4.93","Oct 3 – 9","37491169","https://www.airbnb.com/rooms/37491169"
"London","Private room in London","Private Room","Light single room in Victorian House","1 single bed","61","$","4.72","Jun 1 – 6","14388021","https://www.airbnb.com/rooms/14388021"
"London","Private room in London","Private Room","Peaceful studio in Zone 1 London","1 bed","146","$","5","Jun 10 – 15","831310174289837595","https://www.airbnb.com/rooms/831310174289837595"
"London","Private room in Central London","Private Room","","1 double bed","100","$","4.49","May 7 – 12","40457528","https://www.airbnb.com/rooms/40457528"
"London","Condo in London","Other","","2 beds","178","$","4.82","Oct 30 – Nov 4","618066169325753307","https://www.airbnb.com/rooms/618066169325753307"
"London","Private room in London","Private Room","","1 queen bed","77","$","4.75","Aug 1 – 7","12596630","https://www.airbnb.com/rooms/12596630"
"London","Private room in London","Private Room","","1 double bed","118","$","4.93","Jun 23 – 28","46694812","https://www.airbnb.com/rooms/46694812"
"London","Private room in London","Private Room","","1 double bed","100","$","4.93","Jul 1 – 6","50951559","https://www.airbnb.com/rooms/50951559"
"London","Private room in London","Private Room","Beautiful, light and airy loft room getaway","1 queen bed","59","$","4.93","Oct 3 – 9","37491169","https://www.airbnb.com/rooms/37491169"
"London","Private room in London","Private Room","A great location..!","1 bed","65","$","4.71","May 14 – 19","25176761","https://www.airbnb.com/rooms/25176761"
"London","Private room in London","Private Room","Ground floor room in Whitechapel","1 king bed","84","$","4.91","Aug 30 – Sep 5","582071705833721030","https://www.airbnb.com/rooms/582071705833721030"
"London","Private room in London","Private Room","Central London room + wifi: zone 2 near tube","1 queen bed","68","$","4.47","May 16 – 21","527070","https://www.airbnb.com/rooms/527070"
"London","Private room in London","Private Room","Cosy Light Filled Double Room in Kentish Town","1 double bed","107","$","4.94","Jun 9 – 14","18246897","https://www.airbnb.com/rooms/18246897"
"London","Private room in London","Private Room","Private Room in the Heart of Central London!","1 double bed","115","$","5","Jul 25 – 30","735621691314295579","https://www.airbnb.com/rooms/735621691314295579"
"London","Private room in London","Private Room","Bright Single London Room","1 bed","47","$","4.58","Jul 15 – 20","2487880","https://www.airbnb.com/rooms/2487880"
"London","Private room in London","Private Room","Double room3 in zone 1 central london King’s Cross","1 double bed","97","$","4.57","Jun 24 – 29","53285546","https://www.airbnb.com/rooms/53285546"
"London","Apartment in London","Apartment","","1 double bed","143","$","4.22","Nov 4 – 9","51181529","https://www.airbnb.com/rooms/51181529"
"London","Private room in London","Private Room","Double Ensuite 4D St. Duchy House Central London","1 bed","141","$","4.52","Aug 27 – Sep 2","35872078","https://www.airbnb.com/rooms/35872078"
"London","Private room in Kensington","Private Room","Modern Bright Room in Kensington +private bathroom","1 double bed","142","$","4.9","Jun 24 – 29","172629","https://www.airbnb.com/rooms/172629"
"London","Apartment in Ealing","Apartment","Studio in North Acton","1 double bed","63","$","4.08","Jun 18 – 23","31148957","https://www.airbnb.com/rooms/31148957"
"London","Private room in Redbridge","Private Room","","1 single bed","45","$","4.84","May 18 – 23","36577382","https://www.airbnb.com/rooms/36577382"
"London","Private room in Lambeth","Private Room","","1 double bed","53","$","4.97","Jun 16 – 22","29628301","https://www.airbnb.com/rooms/29628301"
"London","Private room in Wandsworth","Private Room","Victorian Terrace quiet & spacious","1 bed","57","$","4.58","May 9 – 15","2660137","https://www.airbnb.com/rooms/2660137"
"London","Private room in Lewisham","Private Room","Room near Crofton Park Train Station","1 bed","46","$","4.8","Jun 20 – 25","31308995","https://www.airbnb.com/rooms/31308995"
